Filename, TSM, FileMeanOS, SMOS, OMOS27,
Child_3_PV_IPL_82.58_per.wav,82.58,4.203159608,4.203159571,4.010217428, 
Brass_and_perc_5_WSOLA_166.7_per.wav,166.7,4.197688819,4.197688818,4.137953043, 
Alto_Sax_07_FESOLA_138.1_per.wav,138.1,4.437538061,4.437538147,4.303350687, 
Oriental_2_FESOLA_78.21_per.wav,78.21,2.555353949,2.555353999,2.669348717, 
Oboe_piano_2_WSOLA_38.38_per.wav,38.38,1.486587565,1.486587554,2.025062323, 
Mexican_Flute_01_WSOLA_166.7_per.wav,166.7,4.362851326,4.362851381,4.203976393, 
Male_sing_1_FESOLA_38.38_per.wav,38.38,1.486629502,1.486629516,1.82988447, 
Alto_Sax_16_uTVS_99.61_per.wav,99.61,1.734726389,1.734726369,2.680986881, 
Chiptune_HPTSM_82.58_per.wav,82.58,4.061043562,4.061043501,4.27875495, 
Mexican_Flute_01_WSOLA_44.27_per.wav,44.27,2.344062894,2.344062924,2.929803729, 
Rain_Stick_St_05_PV_38.38_per.wav,38.38,2.376191642,2.376191616,1.859815717, 
Oboe_piano_3_FESOLA_65.24_per.wav,65.24,1.997890325,1.997890353,2.208573461, 
Female_8_uTVS_78.21_per.wav,78.21,3.063258875,3.063258886,3.55824995, 
Bass_2_WSOLA_53.83_per.wav,53.83,3.840794033,3.840794086,3.425529242, 
I_Believe_it_1_PV_IPL_53.83_per.wav,53.83,2.130417803,2.130417824,2.033860683, 
Electropop_6_FESOLA_138.1_per.wav,138.1,1.430648082,1.430648088,2.379614472, 
E_piano_1_FESOLA_44.27_per.wav,44.27,1.724525386,1.724525392,1.816355348, 
Male_18_FESOLA_99.61_per.wav,99.61,4.181610874,4.181610823,3.759433746, 
Male_24_PV_IPL_192.4_per.wav,192.4,3.242955214,3.242955208,3.522681713, 
Child_1_PV_IPL_44.27_per.wav,44.27,2.08084782,2.080847859,2.371082544, 
Chiptune_HPTSM_166.7_per.wav,166.7,4.361044968,4.361044884,4.112865686, 
Yellow_1_PV_44.27_per.wav,44.27,4.063391682,4.063391685,4.058751345, 
Female_opera_PV_IPL_65.24_per.wav,65.24,4.413185516,4.413185596,3.749946833, 
Solo_flute_3_PV_IPL_65.24_per.wav,65.24,4.260627744,4.260627747,4.312235355, 
Drums_2_HPTSM_53.83_per.wav,53.83,2.485732417,2.485732436,2.609614491, 
Alto_Sax_06_FESOLA_138.1_per.wav,138.1,4.116538221,4.116538286,4.469600677, 
Female_8_PV_99.61_per.wav,99.61,4.755243824,4.755243778,4.055750608, 
Rock_2_HPTSM_38.38_per.wav,38.38,1.053909589,1.053909589,1.198726013, 
Ardour_1_HPTSM_99.61_per.wav,99.61,4.570525731,4.570525646,4.315126896, 
Alto_Sax_07_WSOLA_53.83_per.wav,53.83,4.106217901,4.106217861,4.333716154, 
Jazz_2_WSOLA_138.1_per.wav,138.1,3.976217478,3.976217508,3.871066332, 
Saxophones_1_PV_38.38_per.wav,38.38,3.439042179,3.439042091,3.374703169, 
Perc_2_FESOLA_44.27_per.wav,44.27,2.153038985,2.153038979,2.054804921, 
Male_7_WSOLA_53.83_per.wav,53.83,2.350835063,2.350835085,2.47796154, 
Vaccum_cleaner_2_uTVS_53.83_per.wav,53.83,3.935630064,3.935630083,4.061024904, 
Yellow_1_WSOLA_53.83_per.wav,53.83,3.105225005,3.105225086,2.899398208, 
Male_23_PV_IPL_78.21_per.wav,78.21,3.94800226,3.948002338,3.037354946, 
Female_1_HPTSM_78.21_per.wav,78.21,3.678207379,3.678207397,3.621132851, 
Male_7_HPTSM_53.83_per.wav,53.83,2.532702164,2.532702208,2.620492697, 
Yellow_2_PV_IPL_53.83_per.wav,53.83,3.365683005,3.365683079,3.84285903, 
Electropop_6_FESOLA_99.61_per.wav,99.61,4.609963044,4.60996294,4.387447357, 
Brass_and_perc_5_WSOLA_138.1_per.wav,138.1,4.600165461,4.600165367,4.22362709, 
Alto_Sax_06_FESOLA_192.4_per.wav,192.4,3.362220806,3.362220764,3.806209564, 
Synth_Pad_1_FESOLA_138.1_per.wav,138.1,2.569486671,2.569486618,2.365857363, 
Solo_flute_3_FESOLA_82.58_per.wav,82.58,3.786936628,3.786936522,4.418945789, 
I_Believe_it_1_WSOLA_99.61_per.wav,99.61,4.291107573,4.291107655,4.233670473, 
Male_8_PV_IPL_65.24_per.wav,65.24,2.09005822,2.090058208,2.368053794, 
Saxophones_4_WSOLA_166.7_per.wav,166.7,4.28341198,4.28341198,3.886143684, 
Yellow_1_uTVS_78.21_per.wav,78.21,4.335906594,4.335906506,4.090335131, 
Female_1_PV_IPL_78.21_per.wav,78.21,3.896942623,3.896942616,3.592764616, 
Percussion_WSOLA_99.61_per.wav,99.61,3.890574317,3.890574217,3.052407503, 
Female_BV_1_PV_65.24_per.wav,65.24,3.81538421,3.81538415,3.875305414, 
Female_opera_FESOLA_166.7_per.wav,166.7,3.584403746,3.584403753,3.291795254, 
Voice_and_Piano_4_HPTSM_65.24_per.wav,65.24,2.740500557,2.740500569,2.487867951, 
Percussion_WSOLA_166.7_per.wav,166.7,3.993151417,3.993151426,3.997246742, 
Saxophones_1_PV_IPL_82.58_per.wav,82.58,4.641989415,4.64198947,4.464169741, 
Male_18_FESOLA_53.83_per.wav,53.83,1.825991929,1.825991929,2.014740944, 
Chiptune_HPTSM_99.61_per.wav,99.61,4.290924665,4.290924549,4.33912158, 
Voice_and_Piano_5_PV_IPL_99.61_per.wav,99.61,4.760402038,4.760401964,4.196648359, 
There_is_no_way_FESOLA_38.38_per.wav,38.38,1.167464622,1.167464629,1.476698607, 
Male_19_FESOLA_192.4_per.wav,192.4,3.559124173,3.559124231,3.664082289, 
Child_3_PV_IPL_53.83_per.wav,53.83,2.608821851,2.608821869,2.465507627, 
Rock_2_uTVS_138.1_per.wav,138.1,4.053779924,4.05377984,3.982463837, 
Woodwinds_5_HPTSM_65.24_per.wav,65.24,3.905864752,3.905864716,3.645641088, 
Solo_flute_1_uTVS_99.61_per.wav,99.61,2.079090736,2.079090714,2.456837773, 
Yellow_Violin_FESOLA_192.4_per.wav,192.4,3.830631291,3.830631256,4.110321283, 
Jazz_1_uTVS_138.1_per.wav,138.1,4.364182435,4.364182472,4.27438879, 
Jazz_1_HPTSM_138.1_per.wav,138.1,3.874983205,3.874983311,3.945763826, 
Drums_2_uTVS_82.58_per.wav,82.58,3.697642299,3.697642326,3.814099073, 
Alto_Sax_17_uTVS_38.38_per.wav,38.38,2.262390111,2.262390137,2.302666426, 
Piano_Turkish_WSOLA_138.1_per.wav,138.1,4.005745811,4.005745888,4.255594015, 
Male_sing_1_WSOLA_82.58_per.wav,82.58,4.778458771,4.778458834,3.910202265, 
Shaker_01_WSOLA_44.27_per.wav,44.27,2.464917347,2.464917302,2.73585856, 
Male_23_PV_166.7_per.wav,166.7,2.861896919,2.861896873,3.245460749, 
Male_24_HPTSM_78.21_per.wav,78.21,3.525178908,3.525178909,3.59112668, 
Rain_Stick_St_04_HPTSM_99.61_per.wav,99.61,3.141124929,3.141124964,3.779724598, 
Synth_Pad_1_PV_IPL_166.7_per.wav,166.7,4.014856095,4.0148561,4.071259975, 
Female_8_PV_IPL_192.4_per.wav,192.4,4.013077502,4.013077497,3.606939077, 
Yellow_Violin_uTVS_78.21_per.wav,78.21,4.55883524,4.558835268,4.566323757, 
Guitar_FESOLA_44.27_per.wav,44.27,1,1,1.706585169, 
Saxophones_3_PV_IPL_82.58_per.wav,82.58,4.554055513,4.554055452,4.376130342, 
Alto_Sax_17_WSOLA_44.27_per.wav,44.27,2.551829527,2.551829576,2.730153203, 
Tambourine_02_HPTSM_53.83_per.wav,53.83,3.133255094,3.133255005,2.821715474, 
Alto_Sax_17_PV_166.7_per.wav,166.7,2.888353195,2.888353229,3.639798164, 
Saxophones_4_uTVS_44.27_per.wav,44.27,3.326807461,3.326807499,3.810804844, 
Female_BV_2_PV_38.38_per.wav,38.38,3.304344466,3.304344416,3.023803711, 
Oboe_piano_2_uTVS_53.83_per.wav,53.83,3.15025214,3.150252104,3.305680513, 
Rain_Stick_St_05_FESOLA_38.38_per.wav,38.38,1.746244162,1.746244133,1.738356471, 
Ardour_1_PV_138.1_per.wav,138.1,4.308467743,4.308467627,3.809459925, 
Female_9_HPTSM_53.83_per.wav,53.83,2.89890365,2.898903608,2.701802611, 
Female_5_uTVS_78.21_per.wav,78.21,3.376223501,3.376223564,3.579143524, 
Oboe_piano_3_HPTSM_65.24_per.wav,65.24,2.895152625,2.895152569,2.580256581, 
Male_13_uTVS_53.83_per.wav,53.83,2.13284959,2.132849574,2.509751678, 
Female_opera_HPTSM_192.4_per.wav,192.4,3.289313667,3.289313555,4.021345854, 
Sop_Sax_05_HPTSM_82.58_per.wav,82.58,4.677780714,4.677780628,4.689706802, 
Yellow_Violin_PV_IPL_65.24_per.wav,65.24,4.353725548,4.353725433,4.390432358, 
Chiptune_PV_IPL_82.58_per.wav,82.58,4.096109899,4.096109867,4.134977818, 
Female_10_uTVS_82.58_per.wav,82.58,4.165184639,4.165184736,4.234035969, 
Choral_FESOLA_44.27_per.wav,44.27,2.099516451,2.099516392,1.548752129, 
Synth_Bass_1_uTVS_82.58_per.wav,82.58,2.175220599,2.175220609,2.264789462, 
Triangle_01_WSOLA_192.4_per.wav,192.4,2.880255972,2.880255938,3.661064148, 
Woodwinds_5_WSOLA_82.58_per.wav,82.58,4.439481573,4.439481497,4.485497952, 
Female_BV_1_PV_IPL_78.21_per.wav,78.21,4.396057096,4.396057129,4.383413315, 
Oboe_piano_2_PV_IPL_99.61_per.wav,99.61,4.811884348,4.811884403,4.586120367, 
Saxophones_1_WSOLA_65.24_per.wav,65.24,4.013830186,4.013830185,3.994482279, 
Brass_and_perc_6_PV_38.38_per.wav,38.38,2.324723247,2.324723244,2.734226823, 
Synth_Pad_1_WSOLA_44.27_per.wav,44.27,2.721456951,2.721457005,2.435947657, 
Female_BV_1_WSOLA_138.1_per.wav,138.1,3.213294535,3.213294506,3.683625698, 
Female_8_uTVS_65.24_per.wav,65.24,3.140005598,3.140005589,3.371539831, 
Child_2_PV_IPL_138.1_per.wav,138.1,4.296927158,4.296927214,3.933751345, 
Male_21_HPTSM_38.38_per.wav,38.38,1.821609228,1.821609199,1.746229947, 
Saxophones_1_PV_IPL_53.83_per.wav,53.83,3.686963996,3.686964035,3.578476906, 
Woodwinds_5_PV_IPL_44.27_per.wav,44.27,2.739421076,2.739421129,3.381927013, 
G_Minor_FESOLA_78.21_per.wav,78.21,2.451527453,2.451527476,2.705408335, 
I_Believe_it_3_WSOLA_192.4_per.wav,192.4,3.710021532,3.710021496,3.711712599, 
Female_10_PV_IPL_53.83_per.wav,53.83,2.451839539,2.451839566,2.419392347, 
Alto_Sax_06_uTVS_44.27_per.wav,44.27,3.319490361,3.319490433,3.038994074, 
Vaccum_cleaner_2_HPTSM_78.21_per.wav,78.21,4.48176436,4.481764317,4.23966217, 
Child_1_WSOLA_53.83_per.wav,53.83,2.831252038,2.831251979,2.978073835, 
Male_15_FESOLA_38.38_per.wav,38.38,1.326391597,1.326391608,1.903795302, 
Male_7_PV_IPL_138.1_per.wav,138.1,4.249364813,4.249364853,3.794839859, 
Voice_and_Piano_5_PV_IPL_65.24_per.wav,65.24,3.0717313,3.071731329,2.60424304, 
C_minor_Aeolian_WSOLA_99.61_per.wav,99.61,4.114517501,4.11451745,4.159822464, 
Synth_Pad_1_uTVS_82.58_per.wav,82.58,4.164041545,4.164041519,4.006275177, 
Male_13_HPTSM_38.38_per.wav,38.38,1.538696507,1.538696527,1.878089726, 
Rock_2_uTVS_99.61_per.wav,99.61,4.476647625,4.476647615,4.055918455, 
Alto_Sax_17_PV_IPL_82.58_per.wav,82.58,4.881929116,4.881929159,4.715790272, 
Alto_Sax_08_PV_IPL_38.38_per.wav,38.38,3.250504363,3.250504255,3.493585587, 
Woodwinds_5_HPTSM_99.61_per.wav,99.61,4.493818947,4.493818998,4.391627789, 
Thumb_Piano_01_HPTSM_192.4_per.wav,192.4,4.041990854,4.041990757,4.183323622, 
Male_2_WSOLA_166.7_per.wav,166.7,4.207494974,4.207494974,3.77674818, 
Alto_Sax_07_WSOLA_192.4_per.wav,192.4,3.9957937,3.995793581,4.225514174, 
I_Believe_it_3_WSOLA_78.21_per.wav,78.21,4.091621859,4.091621876,3.983316183, 
Oboe_cello_2_HPTSM_53.83_per.wav,53.83,3.448356524,3.448356628,3.390632629, 
I_Believe_it_1_FESOLA_192.4_per.wav,192.4,2.504174331,2.504174352,2.961736321, 
Child_2_WSOLA_192.4_per.wav,192.4,4.031547884,4.031547785,3.631094933, 
Yellow_1_HPTSM_138.1_per.wav,138.1,4.655950378,4.655950308,3.963581085, 
Saxophones_3_FESOLA_38.38_per.wav,38.38,1.568141168,1.568141162,1.664686203, 
Brass_and_perc_5_uTVS_53.83_per.wav,53.83,2.842553543,2.842553496,2.498517752, 
Brass_and_perc_5_HPTSM_78.21_per.wav,78.21,2.087278181,2.087278128,2.339112878, 
Drums_2_FESOLA_82.58_per.wav,82.58,3.359487597,3.359487534,3.354074717, 
Saxophones_1_WSOLA_166.7_per.wav,166.7,4.056849421,4.05684948,3.909463882, 
Male_7_HPTSM_65.24_per.wav,65.24,3.031883609,3.031883717,2.917760611, 
Solo_flute_3_HPTSM_82.58_per.wav,82.58,4.552537198,4.552537203,4.458461761, 
C_minor_Aeolian_uTVS_38.38_per.wav,38.38,1.984059878,1.98405987,1.859123051, 
Male_9_WSOLA_99.61_per.wav,99.61,4.975181804,4.975181818,3.785654545, 
Sop_Sax_05_uTVS_166.7_per.wav,166.7,4.319432306,4.319432259,4.309712887, 
Percussion_PV_82.58_per.wav,82.58,3.107221987,3.10722208,3.456122398, 
Mexican_Flute_01_WSOLA_78.21_per.wav,78.21,4.212757544,4.212757587,4.061311483, 
Farmacist_2_PV_192.4_per.wav,192.4,2.67192029,2.6719203,3.769230604, 
Child_1_PV_IPL_99.61_per.wav,99.61,4.583927117,4.583927155,4.318403244, 
Solo_flute_1_PV_99.61_per.wav,99.61,4.63457066,4.634570599,4.449064255, 
Woodwinds_3_PV_IPL_192.4_per.wav,192.4,4.295283308,4.295283318,4.33213973, 
Female_9_FESOLA_44.27_per.wav,44.27,1.719868343,1.719868362,2.189051032, 
Child_3_WSOLA_192.4_per.wav,192.4,3.838566216,3.838566303,3.820358515, 
Male_24_uTVS_78.21_per.wav,78.21,4.10529171,4.105291605,3.720845699, 
Alto_Sax_17_WSOLA_53.83_per.wav,53.83,3.178940333,3.178940296,2.743672252, 
Voice_and_Piano_5_PV_65.24_per.wav,65.24,3.474068823,3.47406888,3.981393814, 
Saxophones_3_HPTSM_166.7_per.wav,166.7,4.23378635,4.233786345,4.263505936, 
Rain_Stick_St_04_PV_IPL_53.83_per.wav,53.83,1.924910523,1.924910545,2.013058305, 
Female_12_PV_IPL_65.24_per.wav,65.24,3.786940905,3.786940813,3.354744673, 
Alto_Sax_08_WSOLA_65.24_per.wav,65.24,4.514091269,4.514091253,4.50051713, 
Male_21_HPTSM_192.4_per.wav,192.4,3.515916262,3.515916348,3.240721703, 
Brass_and_perc_6_WSOLA_78.21_per.wav,78.21,3.566519784,3.566519737,3.597037077, 
Rock_2_PV_IPL_38.38_per.wav,38.38,1.096596412,1.096596412,1.268368542, 
Saxophones_1_FESOLA_166.7_per.wav,166.7,3.852555778,3.852555752,3.720790148, 
Solo_flute_1_uTVS_38.38_per.wav,38.38,3.497180506,3.497180462,3.196725845, 
Male_19_WSOLA_192.4_per.wav,192.4,3.189537146,3.189537048,3.888387918, 
Voice_and_Piano_5_PV_IPL_38.38_per.wav,38.38,1.470429244,1.470429242,1.549739301, 
Female_11_uTVS_82.58_per.wav,82.58,3.433699327,3.433699369,3.481181383, 
Triangle_01_FESOLA_78.21_per.wav,78.21,3.162164537,3.16216445,2.82228148, 
Male_21_HPTSM_99.61_per.wav,99.61,4.332677562,4.332677603,3.763209581, 
Male_18_FESOLA_38.38_per.wav,38.38,1.56941411,1.569414139,1.667312205, 
Dorothy_2_uTVS_192.4_per.wav,192.4,4.268446404,4.268446445,4.019095182, 
Female_11_PV_IPL_192.4_per.wav,192.4,3.724790948,3.72479105,4.071267843, 
Ardour_1_WSOLA_78.21_per.wav,78.21,3.847883225,3.847883224,4.012904882, 
Ocarina_01_HPTSM_53.83_per.wav,53.83,4.155969627,4.15596962,4.238994598, 
Female_BV_1_FESOLA_38.38_per.wav,38.38,1.794359407,1.794359386,1.632510841, 
Piano_Allegro_PV_44.27_per.wav,44.27,2.770324165,2.770324111,3.12812376, 
Oboe_cello_2_HPTSM_78.21_per.wav,78.21,4.542479678,4.542479753,4.123674393, 
Alto_Sax_16_FESOLA_166.7_per.wav,166.7,4.245791645,4.245791674,4.000746489, 
Male_18_uTVS_166.7_per.wav,166.7,2.371054355,2.371054411,3.442391872, 
Woodwinds_3_PV_IPL_99.61_per.wav,99.61,4.630943135,4.63094306,4.34099555, 
Female_6_FESOLA_78.21_per.wav,78.21,3.680032754,3.68003273,3.702978373, 
Chiptune_WSOLA_192.4_per.wav,192.4,4.586318326,4.586318254,3.915560961, 
Oriental_2_HPTSM_53.83_per.wav,53.83,2.573255411,2.57325542,2.55847919, 
Synth_Bass_1_FESOLA_138.1_per.wav,138.1,2.510734738,2.510734797,2.923951983, 
Jazz_1_FESOLA_82.58_per.wav,82.58,2.005460736,2.005460739,2.140839577, 
Child_2_PV_IPL_44.27_per.wav,44.27,2.013282199,2.01328218,2.005500793, 
Woodwinds_3_PV_78.21_per.wav,78.21,4.470637642,4.47063756,4.165738821, 
Music_Box_01_FESOLA_192.4_per.wav,192.4,3.435142965,3.435142994,3.566199064, 
Male_18_uTVS_38.38_per.wav,38.38,1.758977937,1.75897795,1.699746668, 
Woodwinds_3_uTVS_44.27_per.wav,44.27,3.085260888,3.085260868,3.408554077, 
E_piano_1_FESOLA_38.38_per.wav,38.38,1.557770693,1.557770669,1.670589089, 
Saxophones_4_HPTSM_192.4_per.wav,192.4,4.149740741,4.149740696,4.428418636, 
Rain_Stick_St_04_uTVS_192.4_per.wav,192.4,4.425441404,4.425441504,4.329365492, 
Female_8_PV_IPL_166.7_per.wav,166.7,3.73320926,3.733209372,3.449947834, 
Voice_and_Piano_5_uTVS_78.21_per.wav,78.21,4.414965238,4.414965153,4.184909105, 
Jazz_1_PV_IPL_53.83_per.wav,53.83,2.063819305,2.063819289,2.543245316, 
Yellow_Violin_WSOLA_138.1_per.wav,138.1,4.614811102,4.614811182,4.512706995, 
Alto_Sax_06_WSOLA_65.24_per.wav,65.24,4.0503566,4.050356627,4.250830412, 
Woodwinds_3_PV_99.61_per.wav,99.61,4.387047733,4.387047768,4.187875032, 
Yellow_Violin_FESOLA_53.83_per.wav,53.83,3.045565279,3.045565367,3.239809036, 
Drums_2_PV_IPL_166.7_per.wav,166.7,3.852458635,3.852458715,4.099681616, 
Female_11_WSOLA_82.58_per.wav,82.58,3.734292146,3.73429203,3.873506069, 
Male_9_uTVS_99.61_per.wav,99.61,4.571846124,4.571846008,4.101929665, 
Drums_2_WSOLA_44.27_per.wav,44.27,2.076390094,2.076390147,1.803621352, 
Oboe_cello_2_uTVS_44.27_per.wav,44.27,3.505881728,3.505881786,3.652320623, 
Piano_Turkish_WSOLA_166.7_per.wav,166.7,4.59868485,4.598684788,3.824368, 
Female_BV_2_WSOLA_44.27_per.wav,44.27,1.883141365,1.883141339,1.712893486, 
Synth_Pad_1_uTVS_53.83_per.wav,53.83,2.88052976,2.880529761,3.403167009, 
Ardour_1_uTVS_44.27_per.wav,44.27,3.479855232,3.479855299,3.438578367, 
Child_3_HPTSM_78.21_per.wav,78.21,3.432598084,3.432598114,3.378376722, 
Rain_Stick_St_04_PV_IPL_38.38_per.wav,38.38,1.49604215,1.496042162,1.435931236, 
G_Minor_PV_IPL_38.38_per.wav,38.38,1.869880669,1.869880676,1.972276807, 
Tambourine_02_FESOLA_38.38_per.wav,38.38,2.278205615,2.278205633,2.703020096, 
Woodwinds_5_FESOLA_166.7_per.wav,166.7,2.886307743,2.886307716,3.130248308, 
Oboe_cello_2_WSOLA_99.61_per.wav,99.61,4.800486957,4.800487041,4.346657991, 
Yellow_1_PV_192.4_per.wav,192.4,3.39576525,3.395765305,3.731723547, 
Male_24_HPTSM_65.24_per.wav,65.24,2.705883662,2.705883622,3.09234643, 
Voice_and_Piano_4_WSOLA_38.38_per.wav,38.38,1.217407709,1.217407703,1.375104338, 
Male_7_uTVS_38.38_per.wav,38.38,1.957793533,1.957793534,1.810113847, 
Female_9_PV_53.83_per.wav,53.83,3.208677521,3.20867753,3.250265837, 
G_Minor_uTVS_138.1_per.wav,138.1,4.295332058,4.295331955,4.477247238, 
Brass_and_perc_5_PV_78.21_per.wav,78.21,3.669565815,3.669565916,3.506677389, 
Guitar_WSOLA_99.61_per.wav,99.61,5,5,4.009851456, 
Percussion_WSOLA_78.21_per.wav,78.21,2.424078472,2.424078465,2.721295118, 
G_Minor_WSOLA_192.4_per.wav,192.4,3.51976281,3.519762754,3.312284946, 
Woodwinds_3_uTVS_99.61_per.wav,99.61,2.754160121,2.754160166,2.32216835, 
E_piano_1_uTVS_38.38_per.wav,38.38,1.704307285,1.704307258,1.632327735, 
Solo_flute_3_WSOLA_44.27_per.wav,44.27,2.60228489,2.602284908,2.983354926, 
Music_Box_01_HPTSM_192.4_per.wav,192.4,3.895717178,3.895717144,4.12996316, 
Brass_and_perc_6_uTVS_82.58_per.wav,82.58,4.264029661,4.264029741,4.225996256, 
Male_9_PV_166.7_per.wav,166.7,2.674194868,2.674194813,3.263308764, 
Mexican_Flute_01_PV_99.61_per.wav,99.61,5,5,4.378709555, 
Oriental_2_HPTSM_99.61_per.wav,99.61,4.675392102,4.675392151,4.229544163, 
Yellow_1_FESOLA_65.24_per.wav,65.24,2.377966536,2.377966523,2.216689825, 
Ardour_1_uTVS_78.21_per.wav,78.21,4.145742116,4.145742178,4.510543823, 
Vaccum_cleaner_2_uTVS_65.24_per.wav,65.24,4.564621264,4.56462121,4.120974541, 
Percussion_FESOLA_38.38_per.wav,38.38,1.187637394,1.187637389,1.534026086, 
Female_opera_WSOLA_44.27_per.wav,44.27,1.610325227,1.610325217,2.166270733, 
Male_21_PV_IPL_78.21_per.wav,78.21,3.605937901,3.605937958,3.037732363, 
Percussion_uTVS_53.83_per.wav,53.83,2.524374953,2.524374962,1.998126209, 
Synth_Pad_1_PV_192.4_per.wav,192.4,3.734485362,3.734485388,3.457669258, 
I_Believe_it_3_FESOLA_44.27_per.wav,44.27,2.340440592,2.340440631,2.183112621, 
There_is_no_way_WSOLA_138.1_per.wav,138.1,4.441922079,4.441922188,4.383996487, 
Male_18_WSOLA_38.38_per.wav,38.38,1.75491478,1.754914761,1.516714215, 
Oboe_piano_2_WSOLA_65.24_per.wav,65.24,3.075761253,3.075761318,2.462195039, 
Oriental_2_uTVS_38.38_per.wav,38.38,2.21317425,2.213174224,2.091989279, 
Brass_and_perc_6_PV_IPL_82.58_per.wav,82.58,4.356721342,4.356721401,4.230316639, 
Male_sing_1_FESOLA_99.61_per.wav,99.61,4.946790283,4.946790218,4.06320715, 
Oboe_piano_2_FESOLA_138.1_per.wav,138.1,3.039621751,3.03962183,3.49608922, 
Rain_Stick_St_04_PV_99.61_per.wav,99.61,4.251396702,4.251396656,3.793846607, 
Female_12_PV_78.21_per.wav,78.21,2.74082396,2.740823984,3.19608283, 
Male_15_PV_IPL_166.7_per.wav,166.7,3.920427926,3.920428038,3.754805565, 
C_minor_Aeolian_PV_78.21_per.wav,78.21,3.571502813,3.571502924,3.214470625, 
Jazz_2_PV_IPL_53.83_per.wav,53.83,2.495141468,2.495141506,2.522472501, 
Male_8_FESOLA_38.38_per.wav,38.38,1.47969297,1.479692966,1.827531993, 
Male_sing_1_HPTSM_53.83_per.wav,53.83,2.119937114,2.119937062,2.399933815, 
Male_15_WSOLA_38.38_per.wav,38.38,2.044721281,2.044721246,2.292640686, 
Voice_and_Piano_5_uTVS_99.61_per.wav,99.61,2.996704354,2.99670434,2.377378345, 
Oriental_2_FESOLA_82.58_per.wav,82.58,2.26772886,2.267728806,2.887690902, 
Tambourine_01_WSOLA_65.24_per.wav,65.24,3.190776231,3.190776348,3.434606552, 
Alto_Sax_16_PV_IPL_82.58_per.wav,82.58,4.568967841,4.568967819,4.302403212, 
Male_24_WSOLA_138.1_per.wav,138.1,3.943817614,3.943817616,3.689372063, 
Saxophones_3_WSOLA_82.58_per.wav,82.58,4.523717669,4.523717642,4.459486961, 
Child_3_uTVS_192.4_per.wav,192.4,3.702221671,3.702221632,3.412555218, 
Alto_Sax_08_HPTSM_82.58_per.wav,82.58,4.792852587,4.79285264,4.596441746, 
I_Believe_it_3_FESOLA_53.83_per.wav,53.83,2.306194832,2.306194782,2.118916392, 
Rock_2_FESOLA_192.4_per.wav,192.4,2.138512575,2.138512611,2.732916594, 
Rain_Stick_St_05_WSOLA_166.7_per.wav,166.7,4.55736368,4.557363749,4.451394558, 
Yellow_1_uTVS_65.24_per.wav,65.24,4.361149695,4.361149788,4.201403379, 
Drums_2_PV_99.61_per.wav,99.61,4.26400392,4.264003992,4.142166376, 
I_Believe_it_1_WSOLA_53.83_per.wav,53.83,2.406959858,2.406959891,2.131296515, 
Yellow_1_PV_65.24_per.wav,65.24,4.028035341,4.028035402,3.872462034, 
I_Believe_it_3_PV_53.83_per.wav,53.83,2.877663879,2.877663851,3.132738352, 
Ardour_1_WSOLA_65.24_per.wav,65.24,3.345242291,3.345242262,3.253254175, 
Female_11_PV_IPL_78.21_per.wav,78.21,3.979376335,3.979376316,3.948075533, 
Woodwinds_3_PV_IPL_53.83_per.wav,53.83,4.318544007,4.318543911,4.365265608, 
C_minor_Aeolian_uTVS_138.1_per.wav,138.1,4.287202268,4.287202358,3.865478992, 
Female_12_WSOLA_38.38_per.wav,38.38,1.58769705,1.587697029,1.527144372, 
Ardour_1_uTVS_138.1_per.wav,138.1,4.350476746,4.350476742,4.200301886, 
Female_opera_PV_53.83_per.wav,53.83,3.503466544,3.503466606,3.678171396, 
Female_6_PV_78.21_per.wav,78.21,3.302395667,3.302395582,2.785173297, 
Female_1_FESOLA_138.1_per.wav,138.1,4.696412816,4.696412802,4.237977266, 
C_minor_Aeolian_FESOLA_44.27_per.wav,44.27,1.288118259,1.288118273,1.214949384, 
Alto_Sax_08_FESOLA_78.21_per.wav,78.21,4.375802105,4.37580204,4.179736614, 
Rock_2_HPTSM_192.4_per.wav,192.4,3.174998838,3.17499876,3.043242455, 
Piano_Allegro_FESOLA_53.83_per.wav,53.83,1.358787752,1.358787745,1.497762918, 
Farmacist_2_PV_82.58_per.wav,82.58,2.676965691,2.676965714,3.423593283, 
Woodwinds_3_WSOLA_38.38_per.wav,38.38,2.285701435,2.285701394,1.86980617, 
Male_15_uTVS_65.24_per.wav,65.24,3.558992586,3.558992624,3.268444061, 
Synth_Bass_1_PV_IPL_166.7_per.wav,166.7,2.973445145,2.973445177,2.168870211, 
Male_23_HPTSM_78.21_per.wav,78.21,2.724216776,2.724216819,3.543644428, 
Perc_2_HPTSM_99.61_per.wav,99.61,4.073520112,4.073520184,3.671419144, 
Alto_Sax_16_PV_138.1_per.wav,138.1,3.808986037,3.808985949,4.240576744, 
Tambourine_01_FESOLA_78.21_per.wav,78.21,4.03616555,4.036165476,3.761266708, 
Female_11_HPTSM_166.7_per.wav,166.7,3.453618341,3.453618288,3.648740292, 
Thumb_Piano_01_uTVS_38.38_per.wav,38.38,2.804828913,2.804828882,2.649388909, 
Voice_and_Piano_4_WSOLA_192.4_per.wav,192.4,3.254895235,3.25489521,3.109786749, 
Piano_Allegro_WSOLA_99.61_per.wav,99.61,4.260365701,4.260365725,4.129639149, 
